node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,lof_score_raw,lof_score,majority_label,is_malicious
104.97.122.106,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.9941352503734663,4.3387619395516294e-11,BENIGN,False
52.89.61.55,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.9941352503734663,4.3387619395516294e-11,BENIGN,False
52.70.58.133,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.9941352503734663,4.3387619395516294e-11,BENIGN,False
199.59.150.42,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.9941352503734663,4.3387619395516294e-11,BENIGN,False
54.148.72.151,2.0,1.0,1.0,51.0,2.0,2.0,51.0,13.711309200802088,1.0,0.49999999975,0.994017606263699,4.3382484985629116e-11,BENIGN,False
64.34.226.87,2.0,1.0,1.0,51.0,2.0,2.0,51.0,13.711309200802088,1.0,0.49999999975,0.994017606263699,4.3382484985629116e-11,BENIGN,False
23.194.140.241,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,1.0,0.49999999975,0.9939473355812456,4.3379418121614585e-11,BENIGN,False
104.79.131.18,2.0,1.0,1.0,52.0,2.0,2.0,52.0,16.613247725836146,1.0,0.49999999975,0.9939473355812456,4.3379418121614585e-11,BENIGN,False
5.79.65.138,2.0,1.0,1.0,80.0,2.0,2.0,80.0,15.198684153570664,1.0,0.49999999975,0.9938974863702528,4.337724252368371e-11,BENIGN,False
52.84.143.188,4.0,2.0,2.0,262.0,3.0,4.0,262.0,50.4975246918104,1.0,0.499999999875,0.9938410701490319,4.3374780317929364e-11,BENIGN,False
52.84.140.94,4.0,2.0,2.0,124.0,3.0,4.0,124.0,32.51153641401771,1.0,0.499999999875,0.9936539628723062,4.336661428689319e-11,BENIGN,False
172.217.10.110,15.0,7.0,8.0,1834.0,9.0,15.0,1834.0,91.23047736365301,0.8888888888888888,0.46666666663555556,0.9936438070405232,4.336617105005607e-11,BENIGN,False
152.163.56.2,12.0,6.0,6.0,416.0,7.0,12.0,416.0,54.0370243444252,1.0,0.49999999995833333,0.9935195666645027,4.336074875550781e-11,BENIGN,False
95.131.143.205,2.0,0.0,2.0,34.0,3.0,2.0,34.0,0.0,0.3333333333333333,0.0,0.9935181883700972,4.336068860180834e-11,,
104.244.43.176,2.0,0.0,2.0,34.0,3.0,2.0,34.0,0.0,0.3333333333333333,0.0,0.9935181883700972,4.336068860180834e-11,,
52.86.47.42,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
52.216.230.91,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
35.185.125.161,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
52.86.243.58,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
66.235.147.240,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
54.231.81.27,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
104.196.11.69,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
23.217.20.72,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
204.93.43.42,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
54.231.82.52,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
52.84.145.16,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.9934418101300031,4.33573551821252e-11,BENIGN,False
54.225.169.245,4.0,2.0,2.0,77.0,3.0,4.0,77.0,16.093476939431078,1.0,0.499999999875,0.9933689217673214,4.3354174073179295e-11,BENIGN,False
151.101.65.34,2.0,1.0,1.0,271.0,2.0,2.0,271.0,36.46916505762094,1.0,0.49999999975,0.9933408028731161,4.335294686402527e-11,BENIGN,False
204.13.194.232,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
213.180.204.143,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
69.147.64.34,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
104.16.204.165,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
64.41.197.55,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
185.80.53.234,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
59.106.222.101,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
37.157.2.41,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
205.185.208.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
210.160.193.188,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
52.84.145.135,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
219.127.237.66,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
23.21.49.58,2.0,1.0,1.0,20.0,2.0,2.0,20.0,6.0,1.0,0.49999999975,0.9932856126754543,4.3350538166325824e-11,BENIGN,False
151.101.128.188,2.0,1.0,1.0,1934.0,2.0,2.0,1934.0,185.70945048650594,1.0,0.49999999975,0.9932256631344526,4.3347921753853836e-11,BENIGN,False
172.217.6.196,10.0,5.0,5.0,323.0,6.0,10.0,323.0,31.352830813181765,1.0,0.49999999995,0.9931341148375665,4.334392625861302e-11,BENIGN,False
209.48.71.242,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,0.9926865413659979,4.3324392550871884e-11,BENIGN,False
23.21.71.82,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,0.9926865413659979,4.3324392550871884e-11,BENIGN,False
104.19.195.102,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,0.9926865413659979,4.3324392550871884e-11,BENIGN,False
104.88.70.158,2.0,1.0,1.0,42.0,2.0,2.0,42.0,12.328828005937952,1.0,0.49999999975,0.9926865413659979,4.3324392550871884e-11,BENIGN,False
199.187.193.19,4.0,2.0,2.0,63.0,3.0,4.0,63.0,15.132745950421556,1.0,0.499999999875,0.9926168762346533,4.3321352115274433e-11,BENIGN,False
172.217.12.174,19.0,9.0,10.0,1681.0,11.0,19.0,1681.0,107.57787876696585,0.9090909090909091,0.47368421050138504,0.9926155579275084,4.332129457963366e-11,BENIGN,False
104.97.128.248,2.0,1.0,1.0,412.0,2.0,2.0,412.0,53.24471804789655,1.0,0.49999999975,0.9926135923634758,4.332120879538638e-11,BENIGN,False
13.113.123.157,2.0,1.0,1.0,76.0,2.0,2.0,76.0,12.165525060596439,1.0,0.49999999975,0.992419005830367,4.3312716342840464e-11,BENIGN,False
64.34.226.83,2.0,1.0,1.0,64.0,2.0,2.0,64.0,18.654758106177628,1.0,0.49999999975,0.992411086788116,4.3312370727501874e-11,BENIGN,False
172.217.3.102,10.0,5.0,5.0,437.0,6.0,10.0,437.0,50.42816673249187,1.0,0.49999999995,0.9922663993866427,4.33060560516023e-11,BENIGN,False
169.55.70.153,2.0,1.0,1.0,48.0,2.0,2.0,48.0,15.874507866387543,1.0,0.49999999975,0.9922464715717073,4.330518633045573e-11,BENIGN,False
52.196.193.205,2.0,1.0,1.0,48.0,2.0,2.0,48.0,15.874507866387543,1.0,0.49999999975,0.9922464715717073,4.330518633045573e-11,BENIGN,False
54.178.183.92,2.0,1.0,1.0,48.0,2.0,2.0,48.0,15.874507866387543,1.0,0.49999999975,0.9922464715717073,4.330518633045573e-11,BENIGN,False
23.208.218.57,2.0,1.0,1.0,48.0,2.0,2.0,48.0,15.874507866387543,1.0,0.49999999975,0.9922464715717073,4.330518633045573e-11,BENIGN,False
23.194.141.124,2.0,1.0,1.0,53.0,2.0,2.0,53.0,15.491933384829668,1.0,0.49999999975,0.992088405480863,4.329828776068234e-11,BENIGN,False
52.84.143.168,2.0,1.0,1.0,53.0,2.0,2.0,53.0,15.491933384829668,1.0,0.49999999975,0.992088405480863,4.329828776068234e-11,BENIGN,False
8.43.72.42,2.0,1.0,1.0,55.0,2.0,2.0,55.0,17.146428199482244,1.0,0.49999999975,0.9920205812172392,4.329532766713895e-11,BENIGN,False
172.217.6.228,8.0,4.0,4.0,171.0,5.0,8.0,171.0,26.36285265292814,1.0,0.4999999999375,0.9919198401812919,4.329093096787337e-11,BENIGN,False
104.97.73.123,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
34.210.90.78,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
52.216.84.133,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
52.84.145.71,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
52.84.145.250,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
192.229.173.136,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
52.216.85.35,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
184.73.213.214,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
54.65.9.222,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
23.194.101.11,2.0,1.0,1.0,12.0,2.0,2.0,12.0,3.3166247903554,1.0,0.49999999975,0.9918775244394503,4.3289084157491416e-11,BENIGN,False
52.84.145.242,2.0,1.0,1.0,59.0,2.0,2.0,59.0,17.832554500127006,1.0,0.49999999975,0.9918585533673131,4.3288256192023835e-11,BENIGN,False
52.206.28.50,2.0,1.0,1.0,59.0,2.0,2.0,59.0,17.832554500127006,1.0,0.49999999975,0.9918585533673131,4.3288256192023835e-11,BENIGN,False
216.58.219.193,2.0,1.0,1.0,79.0,2.0,2.0,79.0,20.928449536456345,1.0,0.49999999975,0.991851957388538,4.3287968319909326e-11,BENIGN,False
151.101.44.249,5.0,3.0,2.0,70.0,4.0,5.0,70.0,15.39480431834065,1.3333333333333333,0.59999999988,0.9916787125338539,4.3280407294571534e-11,BENIGN,False
172.217.12.170,11.0,6.0,5.0,234.0,7.0,11.0,234.0,25.416530054277658,1.1666666666666667,0.5454545454049586,0.9916636469707962,4.3279749779494305e-11,BENIGN,False
151.101.65.5,2.0,1.0,1.0,1959.0,2.0,2.0,1959.0,108.2497113160123,1.0,0.49999999975,0.9915488559625695,4.327473988916691e-11,BENIGN,False
63.148.46.76,2.0,1.0,1.0,45.0,2.0,2.0,45.0,15.297058540778355,1.0,0.49999999975,0.9913182203725805,4.3264674126793286e-11,BENIGN,False
8.43.72.21,4.0,2.0,2.0,146.0,3.0,4.0,146.0,30.577769702841312,1.0,0.499999999875,0.9913110533147416,4.326436133074508e-11,BENIGN,False
34.224.245.1,4.0,2.0,2.0,64.0,3.0,4.0,64.0,13.190905958272918,1.0,0.499999999875,0.9912632044579602,4.326227303542936e-11,BENIGN,False
104.85.11.111,5.0,2.0,3.0,569.0,4.0,5.0,569.0,83.7137981458254,0.75,0.39999999992,0.9912566344109874,4.326198629507149e-11,BENIGN,False
107.21.240.21,2.0,1.0,1.0,58.0,2.0,2.0,58.0,17.663521732655692,1.0,0.49999999975,0.9912533990227368,4.326184509115184e-11,BENIGN,False
104.20.16.243,2.0,1.0,1.0,58.0,2.0,2.0,58.0,17.663521732655692,1.0,0.49999999975,0.9912533990227368,4.326184509115184e-11,BENIGN,False
104.20.10.120,4.0,2.0,2.0,327.0,3.0,4.0,327.0,52.65928218272635,1.0,0.499999999875,0.9911999209802188,4.3259511118029054e-11,BENIGN,False
23.34.76.134,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,0.9910556049156243,4.325321264859953e-11,BENIGN,False
23.21.222.6,2.0,1.0,1.0,41.0,2.0,2.0,41.0,10.67707825203131,1.0,0.49999999975,0.9910556049156243,4.325321264859953e-11,BENIGN,False
206.126.112.148,4.0,2.0,2.0,175.0,3.0,4.0,175.0,35.284557528754725,1.0,0.499999999875,0.9908327026580489,4.324348439652271e-11,BENIGN,False
172.217.3.110,15.0,7.0,8.0,586.0,9.0,15.0,586.0,57.74945887192364,0.8888888888888888,0.46666666663555556,0.9908091346141139,4.3242455802757665e-11,BENIGN,False
174.129.244.5,4.0,2.0,2.0,56.0,3.0,4.0,56.0,12.727922061357853,1.0,0.499999999875,0.9906881179320003,4.323717420174605e-11,BENIGN,False
209.85.144.155,2.0,1.0,1.0,53.0,2.0,2.0,53.0,14.0,1.0,0.49999999975,0.9905013192860462,4.322902164046105e-11,BENIGN,False
151.101.45.209,2.0,1.0,1.0,53.0,2.0,2.0,53.0,14.0,1.0,0.49999999975,0.9905013192860462,4.322902164046105e-11,BENIGN,False
172.217.10.46,14.0,7.0,7.0,364.0,8.0,14.0,364.0,42.55584566190642,1.0,0.49999999996428574,0.9904649747200054,4.322743543355622e-11,BENIGN,False
23.211.130.2,4.0,2.0,2.0,64.0,3.0,4.0,64.0,13.674794331177344,1.0,0.499999999875,0.9902491059179891,4.3218014146646086e-11,BENIGN,False
104.97.125.160,2.0,1.0,1.0,1760.0,2.0,2.0,1760.0,150.70169209401732,1.0,0.49999999975,0.99022076784695,4.32167773718308e-11,BENIGN,False
23.208.104.120,2.0,1.0,1.0,243.0,2.0,2.0,243.0,56.621550667568265,1.0,0.49999999975,0.9902185343928176,4.321667989590104e-11,BENIGN,False
23.208.165.227,2.0,1.0,1.0,47.0,2.0,2.0,47.0,16.73320053068151,1.0,0.49999999975,0.9901747538502754,4.321476915637538e-11,BENIGN,False
104.79.88.192,2.0,1.0,1.0,47.0,2.0,2.0,47.0,16.73320053068151,1.0,0.49999999975,0.9901747538502754,4.321476915637538e-11,BENIGN,False
54.192.37.170,2.0,1.0,1.0,54.0,2.0,2.0,54.0,15.652475842498529,1.0,0.49999999975,0.9901573378968376,4.321400906185213e-11,BENIGN,False
52.84.143.92,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.84.40.207,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
151.101.148.84,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.35.208.52,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
54.236.189.240,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.70.191.199,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
151.101.0.176,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
34.210.245.93,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.84.3.171,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.84.145.223,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.20.79.163,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.84.142.84,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
52.84.143.193,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
34.203.149.184,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
23.208.87.120,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
34.196.190.130,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.9900955500546862,4.321131241934043e-11,BENIGN,False
8.43.72.97,10.0,5.0,5.0,180.0,6.0,10.0,180.0,18.24828759089466,1.0,0.49999999995,0.990089451369397,4.321104625089299e-11,BENIGN,False
94.23.171.206,2.0,1.0,1.0,57.0,2.0,2.0,57.0,18.708286933869708,1.0,0.49999999975,0.9898730266763016,4.320160070290716e-11,BENIGN,False
54.80.219.43,2.0,1.0,1.0,58.0,2.0,2.0,58.0,16.278820596099706,1.0,0.49999999975,0.9898076161989546,4.319874595563354e-11,BENIGN,False
54.165.207.11,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.228756555322958,1.0,0.499999999875,0.9896840512575122,4.319335313946701e-11,BENIGN,False
107.178.244.51,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,0.9894632349770314,4.318371592689433e-11,BENIGN,False
54.243.176.213,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,0.9894632349770314,4.318371592689433e-11,BENIGN,False
192.124.249.5,2.0,1.0,1.0,41.0,2.0,2.0,41.0,13.416407864998737,1.0,0.49999999975,0.9894632349770314,4.318371592689433e-11,BENIGN,False
74.119.118.94,14.0,7.0,7.0,565.0,8.0,14.0,565.0,73.4234295031225,1.0,0.49999999996428574,0.9894191414137312,4.318179152602278e-11,BENIGN,False
104.97.73.184,4.0,2.0,2.0,113.0,3.0,4.0,113.0,27.331300737432905,1.0,0.499999999875,0.9893925485839132,4.3180630919778954e-11,BENIGN,False
52.84.143.81,2.0,1.0,1.0,50.0,2.0,2.0,50.0,15.000000000000002,1.0,0.49999999975,0.9893684189941874,4.3179577818146354e-11,BENIGN,False
104.97.87.215,4.0,2.0,2.0,432.0,3.0,4.0,432.0,72.64984514780468,1.0,0.499999999875,0.9893425782178745,4.317845003420838e-11,BENIGN,False
52.68.100.90,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.228756555322958,1.0,0.499999999875,0.9892743232377127,4.3175471142654136e-11,BENIGN,False
52.1.7.177,4.0,2.0,2.0,56.0,3.0,4.0,56.0,13.076696830622021,1.0,0.499999999875,0.9892743232377127,4.3175471142654136e-11,BENIGN,False
52.38.131.10,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.9892577504758988,4.317474784803035e-11,BENIGN,False
54.246.111.171,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.9892577504758988,4.317474784803035e-11,BENIGN,False
202.47.25.70,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.9892577504758988,4.317474784803035e-11,BENIGN,False
173.194.68.154,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.9892577504758988,4.317474784803035e-11,BENIGN,False
199.59.148.12,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.9892577504758988,4.317474784803035e-11,BENIGN,False
52.1.184.32,4.0,2.0,2.0,57.0,3.0,4.0,57.0,13.304134695650072,1.0,0.499999999875,0.989092223941768,4.3167523677818066e-11,BENIGN,False
52.86.69.211,3.0,1.0,2.0,55.0,3.0,3.0,55.0,14.142135623730953,0.6666666666666666,0.3333333332222222,0.9889327829340955,4.316056510175477e-11,BENIGN,False
23.5.251.27,9.0,4.0,5.0,430.0,6.0,9.0,430.0,64.90762667052309,0.8333333333333334,0.4444444443950617,0.9889130379586627,4.31597033603783e-11,BENIGN,False
52.84.145.171,2.0,1.0,1.0,47.0,2.0,2.0,47.0,13.114877048604,1.0,0.49999999975,0.9888068897933474,4.315507067464011e-11,BENIGN,False
104.244.43.48,3.0,1.0,2.0,71.0,3.0,3.0,71.0,20.0,0.6666666666666666,0.3333333332222222,0.9886422960823742,4.314788721616812e-11,BENIGN,False
104.88.88.144,2.0,1.0,1.0,66.0,2.0,2.0,66.0,13.74772708486752,1.0,0.49999999975,0.9884851466654396,4.314102865332406e-11,BENIGN,False
52.84.26.133,2.0,1.0,1.0,47.0,2.0,2.0,47.0,11.489125293076057,1.0,0.49999999975,0.9882976811756767,4.3132846988589237e-11,BENIGN,False
212.48.7.145,2.0,1.0,1.0,127.0,2.0,2.0,127.0,15.811388300841896,1.0,0.49999999975,0.9882416298142684,4.31304007066226e-11,BENIGN,False
104.106.249.194,2.0,1.0,1.0,90.0,2.0,2.0,90.0,25.612496949731398,1.0,0.49999999975,0.9881887692323108,4.312809368168797e-11,BENIGN,False
151.101.193.5,2.0,1.0,1.0,128.0,2.0,2.0,128.0,15.874507866387544,1.0,0.49999999975,0.9881746458680138,4.31274772875359e-11,BENIGN,False
220.181.7.190,7.0,3.0,4.0,260.0,5.0,7.0,260.0,43.37049688440289,0.8,0.4285714285102041,0.9881654161592494,4.312707447002103e-11,BENIGN,False
172.217.12.130,20.0,10.0,10.0,1808.0,11.0,20.0,1808.0,155.29327094243328,1.0,0.499999999975,0.988159213183154,4.312680374994965e-11,BENIGN,False
152.195.33.25,2.0,1.0,1.0,40.0,2.0,2.0,40.0,13.228756555322954,1.0,0.49999999975,0.9880681694027402,4.312283027361286e-11,BENIGN,False
199.16.156.75,2.0,1.0,1.0,40.0,2.0,2.0,40.0,13.228756555322954,1.0,0.49999999975,0.9880681694027402,4.312283027361286e-11,BENIGN,False
180.148.171.45,3.0,1.0,2.0,46.0,3.0,3.0,46.0,10.954451150103324,0.6666666666666666,0.3333333332222222,0.9880645276411049,4.312267133410467e-11,BENIGN,False
198.8.70.212,5.0,2.0,3.0,112.0,4.0,5.0,112.0,19.28730152198593,0.75,0.39999999992,0.9880320171748262,4.312125246103208e-11,BENIGN,False
5.79.65.140,1.0,0.0,1.0,34.0,2.0,1.0,34.0,0.0,0.5,0.0,0.9878970289221906,4.3115361090691856e-11,,
34.193.24.97,1.0,0.0,1.0,34.0,2.0,1.0,34.0,0.0,0.5,0.0,0.9878970289221906,4.3115361090691856e-11,,
199.38.165.28,1.0,0.0,1.0,34.0,2.0,1.0,34.0,0.0,0.5,0.0,0.9878970289221906,4.3115361090691856e-11,,
204.13.197.71,1.0,0.0,1.0,34.0,2.0,1.0,34.0,0.0,0.5,0.0,0.9878970289221906,4.3115361090691856e-11,,
172.217.11.46,15.0,7.0,8.0,1794.0,9.0,15.0,1794.0,101.08906963663283,0.8888888888888888,0.46666666663555556,0.9878653653949462,4.3113979181069115e-11,BENIGN,False
23.194.110.133,4.0,2.0,2.0,56.0,3.0,4.0,56.0,14.142135623730951,1.0,0.499999999875,0.9878252644763361,4.3112229033497733e-11,BENIGN,False
23.59.228.63,2.0,1.0,1.0,409.0,2.0,2.0,409.0,49.17316341257698,1.0,0.49999999975,0.9877687380251153,4.310976201691179e-11,BENIGN,False
172.217.12.131,14.0,7.0,7.0,584.0,8.0,14.0,584.0,64.73793323855804,1.0,0.49999999996428574,0.9877430015973891,4.31086387871195e-11,BENIGN,False
52.43.9.103,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.9873473965560005,4.309137316761725e-11,BENIGN,False
114.55.181.126,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.9873473965560005,4.309137316761725e-11,BENIGN,False
133.237.61.100,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.9873473965560005,4.309137316761725e-11,BENIGN,False
54.88.78.98,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.9873473965560005,4.309137316761725e-11,BENIGN,False
23.194.141.103,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.9873473965560005,4.309137316761725e-11,BENIGN,False
62.241.12.20,1.0,0.0,1.0,1946.0,2.0,1.0,1946.0,0.0,0.5,0.0,0.9871793288978548,4.3084038093660684e-11,,
104.97.83.106,6.0,3.0,3.0,189.0,4.0,6.0,189.0,23.237900077244493,1.0,0.49999999991666666,0.9870453324153672,4.307819000771833e-11,BENIGN,False
68.67.178.252,6.0,3.0,3.0,274.0,4.0,6.0,274.0,34.23448553724739,1.0,0.49999999991666666,0.9869983551661289,4.307613975247445e-11,BENIGN,False
59.106.216.193,7.0,3.0,4.0,113.0,5.0,7.0,113.0,19.849433241279208,0.8,0.4285714285102041,0.9869929496484943,4.307590383634364e-11,BENIGN,False
68.67.178.243,8.0,4.0,4.0,275.0,5.0,8.0,275.0,35.6791255498226,1.0,0.4999999999375,0.9867806338352269,4.3066637614575295e-11,BENIGN,False
23.65.227.248,2.0,1.0,1.0,45.0,2.0,2.0,45.0,11.224972160321824,1.0,0.49999999975,0.9866449620393911,4.306071641196407e-11,BENIGN,False
