node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,score_edpl,score_ewpl,score_elwpl,score_graph_deviance,score_lof,score_edpl_norm,score_ewpl_norm,score_elwpl_norm,score_graph_deviance_norm,score_lof_norm,oddball_score,majority_label,is_malicious,rank_asc
195.54.48.9,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2498
172.217.10.77,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2499
104.193.83.57,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2500
78.47.15.207,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2501
94.31.29.249,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2502
149.56.30.204,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2503
35.158.52.245,1.0,0.0,1.0,13.0,2.0,1.0,13.0,0.0,0.170586372829962,0.2230812254579333,6.717508954403638e-09,0.28238380925879114,5000000001.0,0.039874531227603066,0.00555843329492069,1.3051727419076948e-10,0.003014868034112151,0.3259650161344118,0.074882569764313,,,2504
23.237.33.23,2.0,1.0,1.0,1720.0,2.0,2.0,1720.0,262.37187349256783,0.06034224842462947,12.17252409867065,3.09591910507757,0.19658808151192045,0.9872005162528108,0.01410498874696195,0.3032983304371984,0.060151899380046774,0.0020988707688072645,6.435856642877771e-11,0.07593081787947459,BENIGN,False,2505
38.69.238.10,2.0,1.0,1.0,1658.0,2.0,2.0,1658.0,185.41035569784123,0.06034224842462947,11.994373195545633,3.485693942826664,0.20424811892502198,1.0016295800209345,0.01410498874696195,0.2988594095489992,0.06772499674641679,0.002180653084859593,6.529924042938576e-11,0.07657400963850736,BENIGN,False,2506
195.142.107.70,2.0,1.0,1.0,1938.0,2.0,2.0,1938.0,472.4880950881197,0.06034224842462947,12.759690409101411,2.639023048789605,0.17439597532195414,1.1410030622651308,0.01410498874696195,0.3179285386174449,0.051274675953924584,0.001861936959686376,7.438541630525625e-11,0.07703402807048065,BENIGN,False,2507
35.185.44.103,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,0.06034224842462947,1.126648596758211,5.117812918940483,0.2614657977043517,3754046939.8403144,0.01410498874696195,0.02807229097402203,0.09943611486524875,0.002791537084160725,0.24473759421392993,0.07782850517686468,BENIGN,False,2508
104.196.26.242,2.0,1.0,1.0,16.0,2.0,2.0,16.0,5.291502622129181,0.06034224842462947,1.126648596758211,5.117812918940483,0.2614657977043517,3754046939.8403144,0.01410498874696195,0.02807229097402203,0.09943611486524875,0.002791537084160725,0.24473759421392993,0.07782850517686468,BENIGN,False,2509
104.16.127.51,2.0,1.0,1.0,1718.0,2.0,2.0,1718.0,143.08039698015935,0.06034224842462947,12.166860250487991,4.063525821516106,0.2059913052845328,0.984217177301127,0.01410498874696195,0.303157206403783,0.07895193254344882,0.0021992641973259354,6.416407360291261e-11,0.07968267839113674,BENIGN,False,2510
104.97.125.160,2.0,1.0,1.0,1760.0,2.0,2.0,1760.0,150.70169209401732,0.06034224842462947,12.284680114389785,4.123006546434947,0.20429149633395172,0.9830783803060268,0.01410498874696195,0.3060928808558594,0.08010760827622308,0.002181116203350445,6.408983200675113e-11,0.08049731882929695,BENIGN,False,2511
69.4.95.11,2.0,0.0,2.0,2582.0,3.0,2.0,2582.0,0.0,0.2010103996081206,14.222043553032236,1.2411535418503631e-08,0.17300585037389832,1.5856408294451023,0.04698614152630119,0.3543654569976061,2.4114888157809643e-10,0.0018470953039968516,1.0337268769001645e-10,0.08063973883448514,,,2512
151.101.117.209,2.0,1.0,1.0,1784.0,2.0,2.0,1784.0,145.82180906846546,0.06034224842462947,12.350971596354013,4.240204222641604,0.2040440603459699,0.9868949120773693,0.01410498874696195,0.30774464146351793,0.08238469065062883,0.002178474455395371,6.4338643174786e-11,0.08128255907616853,BENIGN,False,2513
162.213.33.50,2.0,1.0,1.0,1849.0,2.0,2.0,1849.0,160.28100324118265,0.06034224842462947,12.526895836783092,4.307072681406614,0.2012045584518159,0.9837688016103214,0.01410498874696195,0.3121280814118027,0.0836839057356531,0.0021481585406268994,6.413484264506091e-11,0.0824130268998359,BENIGN,False,2514
23.203.70.225,2.0,1.0,1.0,1900.0,2.0,2.0,1900.0,168.15171720800237,0.06034224842462947,12.661396495655229,4.390853350725237,0.19924896805222805,0.9972789981473639,0.01410498874696195,0.31547938513056695,0.0853117151905518,0.002127279698461658,6.501561293131998e-11,0.0834046737663116,BENIGN,False,2515
180.97.144.211,1.0,0.0,1.0,1681.0,2.0,1.0,1681.0,0.0,0.170586372829962,15.056722708471895,1.1949701110395334e-08,0.23860240197103438,1.01092662633795,0.039874531227603066,0.3751628522003994,2.32175710804344e-10,0.0025474362586616847,6.59053427998102e-11,0.08351696399694904,,,2516
151.101.128.188,2.0,1.0,1.0,1934.0,2.0,2.0,1934.0,185.70945048650594,0.06034224842462947,12.749418944625766,4.349616105441525,0.19698026869286597,0.9976709710388934,0.01410498874696195,0.31767260829425514,0.08451049960809427,0.0021030579514871948,6.50411668212972e-11,0.08367823093316794,BENIGN,False,2517
199.167.65.25,2.0,1.0,1.0,2313.0,2.0,2.0,2313.0,536.5556821057811,0.06034224842462947,13.652827578190168,3.542929026408514,0.16070005536928364,1.4517430123645343,0.01410498874696195,0.34018251076325556,0.06883704098005891,0.001715712601528421,9.46434868707563e-11,0.08496805063728967,BENIGN,False,2518
94.199.251.101,2.0,1.0,1.0,4.0,2.0,2.0,4.0,1.7320508075688772,0.06034224842462947,1.6089832671423667,3.808544602718186,0.2620597814481808,4597062826.673038,0.01410498874696195,0.040090447525091596,0.07399779643834864,0.0027978787459109265,0.29969633163353704,0.08613748861797002,BENIGN,False,2519
151.101.65.5,2.0,1.0,1.0,1959.0,2.0,2.0,1959.0,108.2497113160123,0.06034224842462947,12.813330303101775,5.068967071136808,0.20239579685254566,0.9838303189613582,0.01410498874696195,0.3192650642355717,0.09848706858125482,0.002160876785999373,6.413885314592476e-11,0.08680359968278534,BENIGN,False,2520
119.205.194.11,4.0,2.0,2.0,2586.0,3.0,4.0,2586.0,197.92928029980817,0.19001417498665832,11.060866122220189,5.910589811218984,0.11674706478379393,1.5512797313220226,0.04441577617542235,0.27559955526603724,0.11483930669185424,0.0012464489186435996,1.011325845096473e-10,0.087220217430618,BENIGN,False,2521
178.124.129.12,2.0,1.0,1.0,2039.0,2.0,2.0,2039.0,149.35862880998874,0.06034224842462947,13.013418711762156,4.928972394405025,0.19707362402837536,1.0011308062103637,0.01410498874696195,0.3242505939247803,0.0957670538060944,0.00210405465883235,6.526672386675023e-11,0.08724533824038715,BENIGN,False,2522
62.241.12.20,1.0,0.0,1.0,1946.0,2.0,1.0,1946.0,0.0,0.170586372829962,15.834819854433302,1.2107227829326038e-08,0.23164672275565337,0.9868664659706063,0.039874531227603066,0.39455041416988584,2.3523636291610233e-10,0.0024731740161590627,6.433678868765638e-11,0.08737962394264423,,,2523
104.31.91.87,2.0,1.0,1.0,2049.0,2.0,2.0,2049.0,142.7935572776307,0.06034224842462947,13.037971395507805,5.008224376685574,0.19732575231487623,1.0075470856832511,0.01410498874696195,0.32486236416466185,0.09730687351778851,0.0021067465040676067,6.56850203950471e-11,0.08767619459983299,BENIGN,False,2524
14.0.67.51,3.0,1.0,2.0,3085.0,3.0,3.0,3085.0,5.656854249492381,0.00953256430871063,13.269677137949278,5.403526842744551,0.16534061065541172,2.4021116294973157,0.002228235039534495,0.3306356913945406,0.10498736947262974,0.001765257445580921,1.5660087118182996e-10,0.08792331070177732,BENIGN,False,2525
31.172.81.158,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0000000000000004,0.06034224842462947,1.6089832671423667,4.231709396291934,0.26203877810317205,4769983305.885034,0.01410498874696195,0.040090447525091596,0.08221964113786917,0.0027976545038991673,0.3109695369905441,0.09003645378087319,BENIGN,False,2526
210.158.199.65,1.0,0.0,1.0,2255.0,2.0,1.0,2255.0,0.0,0.170586372829962,16.63697787510319,1.226581650497021e-08,0.22353613831205815,1.2028840806742445,0.039874531227603066,0.4145374921533712,2.383176482263411e-10,0.0023865814390522317,7.841962573727751e-11,0.09135972102735276,,,2527
208.111.171.236,2.0,1.0,1.0,2203.0,2.0,2.0,2203.0,93.78699270154685,0.06034224842462947,13.404093163127971,5.77405797293422,0.19712499056841176,1.1374381359156411,0.01410498874696195,0.333984886326523,0.11218657284451033,0.0021046030732049205,7.415300805029685e-11,0.09247621021307065,BENIGN,False,2528
194.190.77.85,2.0,1.0,1.0,2281.0,2.0,2.0,2281.0,95.4358423235212,0.06034224842462947,13.581499346580015,5.932420003795458,0.19494841258729867,1.1960265801788794,0.01410498874696195,0.33840525130703814,0.1152634545790369,0.002081364859242744,7.797256468544425e-11,0.09397101191405047,BENIGN,False,2529
178.239.182.230,2.0,1.0,1.0,2390.0,2.0,2.0,2390.0,69.10861017268398,0.06034224842462947,13.821159689239487,6.327690060164894,0.19936223567594044,1.3234296654288185,0.01410498874696195,0.34437678040087355,0.12294332083254614,0.002128488999161038,8.627835443159713e-11,0.09671071581316419,BENIGN,False,2530
14.0.67.54,2.0,1.0,1.0,2774.0,2.0,2.0,2774.0,74.45804187594514,0.06034224842462947,14.598803562483127,6.990393344525127,0.20902209042671877,1.8115027649646038,0.01410498874696195,0.36375304833985184,0.13581925845452236,0.0022316223458593893,1.1809730557822427e-10,0.10318178360105856,BENIGN,False,2531
224.0.0.251,7.0,0.0,7.0,338.0,8.0,17.0,7060.0,865.5090987390021,0.49420093753411243,8.878671834252497,10.5301789944862,0.5180985495401238,7.782068550428238,0.1155193723244081,0.2212266184071591,0.2045952254667667,0.005531474200409604,5.073364200184206e-10,0.10937453818121597,,,2532
101.201.103.96,1.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,0.170586372829962,0.959891317116126,5.44916210474911e-09,0.28262003987365314,7756921937.768656,0.039874531227603066,0.023917260834528047,1.05874035950374e-10,0.0030173901480084666,0.5056970368184871,0.11450124382690015,,,2533
61.251.165.12,4.0,2.0,2.0,4893.0,3.0,4.0,4893.0,409.1136761341523,0.19001417498665832,14.311067338759372,8.949909136406065,0.16074704055971267,5.190026634675823,0.04441577617542235,0.3565836301029843,0.17389150541779747,0.0017162142384638847,3.383534230743556e-10,0.11532142525460429,BENIGN,False,2534
8.0.6.4,1.0,0.0,1.0,6290.0,2.0,1.0,6290.0,0.0,0.170586372829962,22.743420926282027,1.3369688527080154e-08,0.3275704425851519,6.751058673378242,0.039874531227603066,0.566689500012993,2.597652366641347e-10,0.0034973026919007,4.4012178979039547e-10,0.12201226692647678,,,2535
8.6.0.1,1.0,1.0,0.0,6290.0,2.0,1.0,6290.0,0.0,0.170586372829962,22.743420926282027,1.3369688527080154e-08,0.3275704425851519,6.751058673378242,0.039874531227603066,0.566689500012993,2.597652366641347e-10,0.0034973026919007,4.4012178979039547e-10,0.12201226692647678,BENIGN,False,2536
54.225.202.195,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.2010103996081206,1.340432936881319,6.6313752541854616e-09,0.225172478216776,8485281375.238573,0.04698614152630119,0.03339907717771811,1.288437467202818e-10,0.0024040518063676423,0.5531809759662969,0.1271940493211055,,,2537
91.189.91.157,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.2010103996081206,1.340432936881319,6.6313752541854616e-09,0.225172478216776,8485281375.238573,0.04698614152630119,0.03339907717771811,1.288437467202818e-10,0.0024040518063676423,0.5531809759662969,0.1271940493211055,,,2538
23.194.142.54,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.2010103996081206,1.340432936881319,6.6313752541854616e-09,0.225172478216776,8485281375.238573,0.04698614152630119,0.03339907717771811,1.288437467202818e-10,0.0024040518063676423,0.5531809759662969,0.1271940493211055,,,2539
99.224.25.39,2.0,0.0,2.0,12.0,3.0,2.0,12.0,0.0,0.2010103996081206,1.340432936881319,6.6313752541854616e-09,0.225172478216776,8485281375.238573,0.04698614152630119,0.03339907717771811,1.288437467202818e-10,0.0024040518063676423,0.5531809759662969,0.1271940493211055,,,2540
192.168.10.1,1.0,0.0,1.0,9337.0,2.0,1.0,9337.0,0.0,0.170586372829962,25.338763331581358,1.3794772508151834e-08,0.4075476296389857,10.19351479921308,0.039874531227603066,0.6313566973879495,2.680243700554295e-10,0.00435117836324217,6.645458430654623e-10,0.13511648158227302,,,2541
91.189.89.198,2.0,0.0,2.0,10.0,3.0,2.0,10.0,0.0,0.2010103996081206,1.4429994328982183,6.435179613475096e-09,0.22522497390896754,9899494937.611668,0.04698614152630119,0.0359546890416631,1.2503178005117273e-10,0.002404612276122379,0.6453778052831475,0.14614464965045318,,,2542
198.50.139.209,2.0,0.0,2.0,10.0,3.0,2.0,10.0,0.0,0.2010103996081206,1.4429994328982183,6.435179613475096e-09,0.22522497390896754,9899494937.611668,0.04698614152630119,0.0359546890416631,1.2503178005117273e-10,0.002404612276122379,0.6453778052831475,0.14614464965045318,,,2543
52.84.26.218,2.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0000000000000004,0.06034224842462947,1.6176138869960364,3.9679061555844477,0.26201253025707627,9209388521.983288,0.01410498874696195,0.04030549352303232,0.07709409830144891,0.0027973742690217992,0.6003876955111923,0.14693793007033146,BENIGN,False,2544
199.244.48.55,2.0,1.0,1.0,14843.0,2.0,2.0,14843.0,3443.052715251394,0.06034224842462947,24.683294916122758,14.306838062546733,0.6932796117812776,10.176253243358099,0.01410498874696195,0.6150246306406246,0.27797350459626174,0.00740179313306712,6.634205103991325e-10,0.18290098355606718,BENIGN,False,2545
65.55.44.109,6.0,3.0,3.0,34.0,4.0,10.0,17940.0,300.76081898848184,0.8325837141018226,16.804065466774528,17.239065561905655,0.5354164106156475,11.43213582930574,0.19461628005092194,0.4187007525568748,0.33494497171617693,0.005716368178264908,7.452952678610275e-10,0.19079567464950675,BENIGN,False,2546
64.4.54.253,6.0,3.0,3.0,49.0,4.0,10.0,17955.0,301.4640956772011,0.8325837141018226,16.809054783578915,17.245437389853635,0.5357550015765433,11.439600625015492,0.19461628005092194,0.4188250695386714,0.3350687726103816,0.005719983141414969,7.457819203117241e-10,0.19084602121743435,BENIGN,False,2547
13.78.188.147,6.0,3.0,3.0,67.0,4.0,10.0,17973.0,304.05743929813644,0.8325837141018226,16.815037264428057,17.256101316562273,0.5360241821383821,11.448564491971817,0.19461628005092194,0.41897413282568635,0.33527596647579044,0.005722857045104498,7.463663017190162e-10,0.1909178474287739,BENIGN,False,2548
64.4.54.254,6.0,3.0,3.0,171.0,4.0,10.0,18077.0,314.44758601535335,0.8325837141018226,16.849502795580765,17.30889228760393,0.5379395207600445,11.500342094699198,0.19461628005092194,0.4198328978584366,0.336301664199308,0.005743306139548359,7.497418391400274e-10,0.19129882979959134,BENIGN,False,2549
52.71.196.79,3.0,1.0,2.0,17.0,3.0,3.0,17.0,3.872983346207417,0.00953256430871063,1.75516671557178,4.088905942996213,0.20431316238476885,12810966367.156124,0.002228235039534495,0.043732847037862774,0.07944505347513624,0.0021813475207344175,0.8351853715464536,0.1925545709239443,BENIGN,False,2550
192.168.10.25,187.0,118.0,69.0,20835.0,119.0,192.0,27335.0,761.144112249866,1.8951803392437967,1.8307318864669262,20.367829439612027,8.702631581598427,12.731563473062163,0.4429980329931901,0.04561567676043463,0.3957350258384093,0.09291356270348616,8.300088584165974e-10,0.1954524598251058,BENIGN,False,2551
156.154.200.36,3.0,1.0,2.0,17.0,3.0,3.0,17.0,4.47213595499958,0.00953256430871063,1.75516671557178,4.494482440981894,0.20426619747757443,13354402342.254757,0.002228235039534495,0.043732847037862774,0.08732516786757454,0.0021808461003527137,0.8706135948175769,0.20121613817258027,BENIGN,False,2552
192.168.10.3,47.0,28.0,19.0,72614.0,31.0,93.0,87849.0,1602.368411982799,0.5192091539843806,12.612759446208212,29.535873463215612,5.095357230721875,22.008588955695345,0.12136503802003118,0.3142675135602093,0.5738647646662668,0.05440053265662698,1.434806010520813e-09,0.21277957006758808,BENIGN,False,2553
210.160.193.168,3.0,1.0,2.0,17.0,3.0,3.0,17.0,2.4494897427831783,0.00953256430871063,1.75516671557178,2.950555448171491,0.20442474371479333,15339069389.391922,0.002228235039534495,0.043732847037862774,0.057327568456997345,0.002182538817735395,1.0,0.221094237870426,BENIGN,False,2554
54.235.219.125,3.0,1.0,2.0,17.0,3.0,3.0,17.0,2.4494897427831783,0.00953256430871063,1.75516671557178,2.950555448171491,0.20442474371479333,15339069389.391922,0.002228235039534495,0.043732847037862774,0.057327568456997345,0.002182538817735395,1.0,0.221094237870426,BENIGN,False,2555
192.168.10.19,340.0,215.0,125.0,17943.0,216.0,347.0,24452.0,574.5805941200908,2.6502429203290094,2.1578575255129944,19.519969061336006,15.36717288653899,11.829039579180003,0.6194937633894737,0.0537665466508224,0.3792615940621259,0.1640674740946006,7.71170615302167e-10,0.24331787579363864,BENIGN,False,2556
192.168.10.255,11.0,0.0,11.0,4004.0,12.0,48.0,71821.0,1553.108451512581,1.49399459906305,15.714464105767856,27.91765706174065,3.0522447280975875,18.070677772932743,0.34922094482652927,0.3915515540047427,0.542423765449905,0.032587261596841256,1.1780817541271394e-09,0.26315670541122,,,2557
192.168.10.12,430.0,250.0,180.0,38747.0,251.0,435.0,45247.0,1001.1973029078872,2.691257210426264,0.8338767665794841,24.132976477394852,19.014078579920376,12.063914276623198,0.6290808456641588,0.02077740237306635,0.4688896329456641,0.20300362779001596,7.864828022074318e-10,0.26435030191187764,BENIGN,False,2558
192.168.10.17,487.0,278.0,209.0,30197.0,282.0,493.0,36701.0,884.8612323008672,2.833198571220318,2.53856887492986,22.537346116947436,21.106471613823548,13.975588658424787,0.662259610940519,0.06325259208565859,0.43788746731027495,0.22534304196985788,9.111105963240455e-10,0.2777485426434842,BENIGN,False,2559
192.168.10.16,906.0,495.0,411.0,48416.0,514.0,911.0,54916.0,3509.2670389687396,3.696293358099259,4.624909985361035,25.765518577557977,38.86836519138284,14.188847082636675,0.8640078482753417,0.11523719038153477,0.5006089721175583,0.4149777285789958,9.250135534590704e-10,0.3789663480556888,BENIGN,False,2560
192.168.10.50,31.0,19.0,12.0,694775.0,20.0,73.0,755903.0,244651.27930461764,1.1459660130721354,29.556679580701747,51.2994035224095,40.868424750318994,34.895233916471135,0.26786933103715505,0.7364529737158685,0.9967174380866382,0.4363313452979732,2.2749250968643326e-09,0.48747421808251196,BENIGN,False,2561
