node,degree,out_degree,in_degree,total_weight,N_i,E_i,W_i,lambda_w,out_in_degree_ratio,out_degree_share,isolation_forest_score_raw,isolation_forest_score
68.67.180.143,2.0,1.0,1.0,22.0,2.0,2.0,22.0,8.485281374238571,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
195.216.249.109,2.0,1.0,1.0,22.0,2.0,2.0,22.0,9.219544457292889,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
88.212.201.197,2.0,1.0,1.0,22.0,2.0,2.0,22.0,8.485281374238571,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
172.217.9.234,2.0,1.0,1.0,22.0,2.0,2.0,22.0,8.485281374238571,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
23.36.32.16,2.0,1.0,1.0,22.0,2.0,2.0,22.0,8.485281374238571,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
72.5.205.36,2.0,1.0,1.0,22.0,2.0,2.0,22.0,8.485281374238571,1.0,0.49999999975,0.32009172094253624,0.36531772079626484
54.192.36.167,2.0,1.0,1.0,35.0,2.0,2.0,35.0,8.12403840463596,1.0,0.49999999975,0.3200525247449077,0.36527298653841095
52.3.145.25,2.0,1.0,1.0,35.0,2.0,2.0,35.0,8.12403840463596,1.0,0.49999999975,0.3200525247449077,0.36527298653841095
78.46.16.13,2.0,1.0,1.0,35.0,2.0,2.0,35.0,8.12403840463596,1.0,0.49999999975,0.3200525247449077,0.36527298653841095
54.231.82.242,2.0,1.0,1.0,35.0,2.0,2.0,35.0,8.12403840463596,1.0,0.49999999975,0.3200525247449077,0.36527298653841095
52.84.143.214,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
157.240.2.20,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
52.4.162.164,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
69.169.86.39,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
8.18.45.68,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
74.120.148.205,2.0,1.0,1.0,23.0,2.0,2.0,23.0,9.486832980505138,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
72.5.205.52,2.0,1.0,1.0,23.0,2.0,2.0,23.0,8.717797887081348,1.0,0.49999999975,0.32003218948503276,0.36524977809438297
136.243.137.66,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
52.216.225.83,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
52.84.145.232,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
54.230.36.4,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
217.69.139.42,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
23.208.30.80,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
104.16.205.165,2.0,1.0,1.0,36.0,2.0,2.0,36.0,9.9498743710662,1.0,0.49999999975,0.3199996289592533,0.3652126170674415
1.193.219.24,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
202.232.238.37,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
34.192.59.112,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
216.239.120.246,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
50.16.137.45,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
23.111.11.211,2.0,1.0,1.0,28.0,2.0,2.0,28.0,9.797958971132713,1.0,0.49999999975,0.3199970326734243,0.36520965395043614
54.64.185.193,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
8.43.72.47,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
104.20.15.243,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
54.192.39.67,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
52.86.189.192,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
104.28.24.242,2.0,1.0,1.0,33.0,2.0,2.0,33.0,9.486832980505138,1.0,0.49999999975,0.3199861687533201,0.36519725505889444
23.208.77.187,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
23.65.224.232,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
104.97.120.69,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
50.19.124.156,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
52.84.3.33,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
198.41.215.185,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
23.194.100.143,2.0,1.0,1.0,28.0,2.0,2.0,28.0,7.211102550927978,1.0,0.49999999975,0.31998044360518185,0.36519072100027233
199.38.164.55,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,0.31996464009433734,0.36517268459950164
162.247.242.18,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,0.31996464009433734,0.36517268459950164
209.15.222.77,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,0.31996464009433734,0.36517268459950164
54.236.119.209,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,0.31996464009433734,0.36517268459950164
104.79.134.190,2.0,1.0,1.0,37.0,2.0,2.0,37.0,8.366600265340756,1.0,0.49999999975,0.31996464009433734,0.36517268459950164
52.84.145.16,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
52.86.243.58,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
54.231.81.27,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
54.231.82.52,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
35.185.125.161,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
52.86.47.42,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
23.217.20.72,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
52.216.230.91,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
204.93.43.42,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
66.235.147.240,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
104.196.11.69,2.0,1.0,1.0,22.0,2.0,2.0,22.0,7.549834435270749,1.0,0.49999999975,0.31994026349429294,0.36514486381131395
34.205.104.161,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
52.5.249.193,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
52.58.216.76,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
104.19.192.102,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
52.203.36.253,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
5.79.102.211,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
52.84.26.56,2.0,1.0,1.0,33.0,2.0,2.0,33.0,7.874007874011811,1.0,0.49999999975,0.3199012135779368,0.3651002965029234
69.169.86.38,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
198.54.12.127,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
192.243.250.36,2.0,1.0,1.0,24.0,2.0,2.0,24.0,8.94427190999916,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
23.33.109.206,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
173.194.68.155,2.0,1.0,1.0,24.0,2.0,2.0,24.0,8.94427190999916,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
69.169.85.7,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
80.82.201.88,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
81.20.67.14,2.0,1.0,1.0,25.0,2.0,2.0,25.0,9.165151389911681,1.0,0.49999999975,0.3198975955202451,0.3650961672471409
192.82.243.118,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,0.31989738693383063,0.3650959291893951
52.84.143.239,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,0.31989738693383063,0.3650959291893951
52.27.222.70,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,0.31989738693383063,0.3650959291893951
34.250.242.124,2.0,1.0,1.0,30.0,2.0,2.0,30.0,7.4833147735478835,1.0,0.49999999975,0.31989738693383063,0.3650959291893951
34.196.72.223,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
212.8.236.36,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
173.194.208.154,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
23.35.141.13,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
120.132.3.45,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
34.205.199.254,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
107.178.255.114,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
52.20.82.82,2.0,1.0,1.0,31.0,2.0,2.0,31.0,7.615773105863909,1.0,0.49999999975,0.31983946509314465,0.36502982352830077
104.193.82.53,2.0,1.0,1.0,21.0,2.0,2.0,21.0,8.246211251235321,1.0,0.49999999975,0.31976926488393137,0.3649497046787607
185.11.128.204,2.0,1.0,1.0,21.0,2.0,2.0,21.0,8.246211251235321,1.0,0.49999999975,0.31976926488393137,0.3649497046787607
119.81.183.216,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
54.84.185.43,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
104.97.122.106,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
54.82.37.214,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
50.16.248.184,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
52.70.58.133,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
52.89.61.55,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
194.126.157.22,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
34.228.127.194,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
54.204.15.175,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
52.86.71.216,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
35.160.253.195,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
52.86.70.240,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
119.81.183.194,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
54.209.32.107,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
54.210.232.196,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
35.190.130.78,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
199.59.150.42,2.0,1.0,1.0,28.0,2.0,2.0,28.0,8.660254037844386,1.0,0.49999999975,0.31976501120752887,0.364944849997222
52.205.108.233,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
52.84.143.134,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
52.84.143.57,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
5.255.255.5,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
52.84.145.193,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
52.84.141.7,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
50.17.232.169,2.0,1.0,1.0,31.0,2.0,2.0,31.0,9.16515138991168,1.0,0.49999999975,0.3197534137363125,0.36493161391058004
52.35.208.52,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.20.79.163,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.40.207,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.145.223,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
34.210.245.93,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.143.92,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
34.203.149.184,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
151.101.148.84,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
23.208.87.120,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.70.191.199,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.3.171,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.142.84,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
34.196.190.130,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
54.236.189.240,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
52.84.143.193,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
151.101.0.176,2.0,1.0,1.0,32.0,2.0,2.0,32.0,9.327379053088814,1.0,0.49999999975,0.319734655660967,0.36491020549266917
54.88.78.98,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.3197145608737629,0.3648872714978764
52.43.9.103,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.3197145608737629,0.3648872714978764
23.194.141.103,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.3197145608737629,0.3648872714978764
133.237.61.100,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.3197145608737629,0.3648872714978764
114.55.181.126,2.0,1.0,1.0,30.0,2.0,2.0,30.0,9.0,1.0,0.49999999975,0.3197145608737629,0.3648872714978764
23.208.157.149,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
104.88.67.77,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
54.247.169.221,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
23.199.22.221,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
162.247.242.20,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
151.101.46.49,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
31.13.71.1,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
52.216.86.93,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
204.11.109.66,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
151.101.20.166,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
192.229.163.25,2.0,1.0,1.0,23.0,2.0,2.0,23.0,7.745966692414833,1.0,0.49999999975,0.3197097933976108,0.3648818304214353
66.198.178.56,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
104.244.46.7,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
199.59.149.200,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
35.185.111.2,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
208.92.238.66,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
61.110.225.123,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
195.248.250.109,2.0,1.0,1.0,36.0,2.0,2.0,36.0,8.246211251235321,1.0,0.49999999975,0.31968270846320285,0.36485091863628605
52.196.199.135,2.0,1.0,1.0,26.0,2.0,2.0,26.0,9.38083151964686,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.5.134.245,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
95.163.95.118,2.0,1.0,1.0,26.0,2.0,2.0,26.0,9.38083151964686,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.1.83.69,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.55.225.127,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
54.210.85.226,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
204.236.231.152,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
54.246.83.29,2.0,1.0,1.0,26.0,2.0,2.0,26.0,9.38083151964686,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
199.16.156.41,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
68.67.154.70,2.0,1.0,1.0,26.0,2.0,2.0,26.0,9.38083151964686,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.33.209.128,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
212.48.7.148,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
185.86.139.58,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.35.43.63,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.192.136.173,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
54.152.13.143,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
151.101.1.28,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
82.113.101.236,2.0,1.0,1.0,26.0,2.0,2.0,26.0,9.38083151964686,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.52.149.36,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.0.244.10,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
54.148.79.143,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
52.200.140.34,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
23.21.56.145,2.0,1.0,1.0,26.0,2.0,2.0,26.0,8.306623862918075,1.0,0.49999999975,0.3196509009840559,0.36481461705450186
173.194.68.154,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.31964976726140387,0.3648133231473241
52.38.131.10,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.31964976726140387,0.3648133231473241
202.47.25.70,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.31964976726140387,0.3648133231473241
199.59.148.12,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.31964976726140387,0.3648133231473241
54.246.111.171,2.0,1.0,1.0,32.0,2.0,2.0,32.0,7.745966692414834,1.0,0.49999999975,0.31964976726140387,0.3648133231473241
34.227.134.173,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
52.52.224.195,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
52.20.8.16,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
52.44.215.252,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
52.87.102.192,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
178.250.0.77,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
54.165.178.143,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
54.235.108.255,2.0,1.0,1.0,27.0,2.0,2.0,27.0,9.59166304662544,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
104.90.89.219,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
172.231.68.154,2.0,1.0,1.0,27.0,2.0,2.0,27.0,8.48528137423857,1.0,0.49999999975,0.3196063035135801,0.36476371837390015
